time,stateRun,private,price,windSpeed,sunshineHour,temperature,special
2022-06-10-07,371.1,22.2,595,0,0,24.7,0
2022-06-10-08,371.1,22.2,595,1.1,0.7,26.8,0
2022-06-10-09,297.8,22.2,595,1.4,0.9,28.3,0
2022-06-10-10,249.8,22.2,595,2,0.1,29.5,0
2022-06-10-11,40.8,22.2,595,2.2,1,30.9,0
2022-06-10-12,246.6,22.2,598,3.2,0.8,30.8,0
2022-06-10-13,40.8,22.2,595,2.4,1,31,0
2022-06-10-14,69.4,22.2,595,3,1,31.8,0
2022-06-10-15,40.8,22.2,595,3.2,1,30.7,0
2022-06-10-16,80,22.2,598,2.5,0.9,29.4,0
2022-06-10-17,91.1,22.2,598,1.7,0.2,28.9,0
2022-06-10-18,33.8,22.2,595,1.4,0,28.3,0
2022-06-10-19,40.8,22.2,595,0.8,0,27.3,0
2022-06-10-20,36.5,22.2,595,1.3,0,27.2,0
2022-06-10-21,143.1,22.2,598,0.9,0,26.7,0
2022-06-10-22,297.8,22.2,598,0.8,0,26.5,0
2022-06-10-23,294.6,22.2,598,1.1,0,26.5,0
2022-06-11-00,143.1,22.2,600,0.7,0,26.3,0
2022-06-11-01,216.4,22.2,600,0.6,0,25.9,0
2022-06-11-02,323.1,22.2,600,1,0,25.8,0
2022-06-11-03,319.9,22.2,600,1,0,25.6,0
2022-06-11-04,319.9,22.2,600,0.4,0,25.9,0
2022-06-11-05,319.9,22.2,600,0.3,0,26,0
2022-06-11-06,319.9,22.2,600,1,0.9,27.5,0
2022-06-11-07,320,22.2,600,1,0.9,28,0
2022-06-11-08,359.9,22.2,600,0.9,1,27.6,0
2022-06-11-09,339.9,22.2,600,1.3,1,30.3,0
2022-06-11-10,245.2,22.2,600,2.1,0.4,30.6,0
2022-06-11-11,245.2,22.2,600,2.5,1,32.1,0
2022-06-11-12,245.2,22.2,600,3,1,32.5,0
2022-06-11-13,201.9,22.2,600,2.3,1,31.4,0
2022-06-11-14,197.1,22.2,600,1.9,1,32.4,0
2022-06-11-15,121.8,22.2,600,2,0.9,30.9,0
2022-06-11-16,95.1,22.2,600,1.5,0,30.1,0
2022-06-11-17,10.8,22.2,600,0.9,0,27.9,0
2022-06-11-18,27.3,22.2,600,3,0,27,0
2022-06-11-19,80,22.2,600,1,0,24.6,0
2022-06-11-20,80,22.2,600,1.1,0,25.1,0
2022-06-11-21,10.8,22.2,600,1.7,0,24.9,0
2022-06-11-22,10.8,22.2,600,1.5,0,24.7,0
2022-06-11-23,95.1,22.2,600,0.7,0,24.5,0
2022-06-12-00,95.1,22.2,600,1.2,0,25,0
2022-06-12-01,201.9,22.2,600,1.5,0,24.2,0
2022-06-12-02,241.8,22.2,600,0.7,0,24,0
2022-06-12-03,319.9,22.2,600,1,0,24.1,0
2022-06-12-04,319.9,22.2,600,0.6,0,24.2,0
2022-06-12-05,319.9,22.2,600,0.6,0,24.2,0
2022-06-12-06,439.9,22.2,600,0.5,0.2,24.8,0
2022-06-12-07,367.9,22.2,600,0.5,1,26.7,0
2022-06-12-08,377,17.3,600,0.8,1,28.6,0
2022-06-12-09,372.9,17.2,590,2.2,1,30.3,0
2022-06-12-10,387.9,22.2,600,2,1,31.1,0
2022-06-12-11,272,22.2,600,2.4,1,30.6,0
2022-06-12-12,193.8,22.2,600,2.5,1,31,0
2022-06-12-13,197.1,22.2,600,3.3,1,30.9,0
2022-06-12-14,197.2,22.2,600,3.7,1,30.6,0
2022-06-12-15,90.4,22.2,600,3.4,1,30.2,0
2022-06-12-16,95.1,22.2,600,2.6,1,29.1,0
2022-06-12-17,80.1,22.2,600,1.5,0.6,28.2,0
2022-06-12-18,25.8,22.2,600,0,0,27.3,0
2022-06-12-19,80,22.2,600,0.8,0,27.4,0
2022-06-12-20,80,22.2,600,0.5,0,26.8,0
2022-06-12-21,25.8,22.2,600,0.6,0,26.6,0
2022-06-12-22,10.8,22.2,600,0.8,0,26.2,0
2022-06-12-23,78.7,22.2,600,0.6,0,26.3,0
2022-06-13-00,294.5,22.2,600,1.4,0,26.3,0
2022-06-13-01,374.2,22.2,600,0.7,0,26,0
2022-06-13-02,487.9,22.2,600,1,0,25.7,0
2022-06-13-03,527.9,22.2,600,0.6,0,25.9,0
2022-06-13-04,527.9,22.2,600,0.8,0,25.3,0
2022-06-13-05,52.7,22.2,600,1.8,0,26.7,0
2022-06-13-06,527.9,22.2,600,0.9,0.8,28.2,0
2022-06-13-07,527.9,22.2,600,1.7,1,29.2,0
2022-06-13-08,411.1,22.2,600,2.9,1,30.9,0
2022-06-13-09,283.1,22.2,600,3.7,1,31.5,0
2022-06-13-10,256.4,22.2,600,4.1,1,32.9,0
2022-06-13-11,163.1,22.2,600,3.7,1,32.8,0
2022-06-13-12,329.9,22.2,600,4.3,1,32.6,0
2022-06-13-13,211,22.2,600,4.4,1,32.4,0
2022-06-13-14,104.4,22.2,600,3.6,1,31,0
2022-06-13-15,10.8,22.2,600,3,1,30.9,0
2022-06-13-16,80,22.2,600,2.5,1,30,0
2022-06-13-17,10.8,22.2,600,2,0.2,29.1,0
2022-06-13-18,80,19.9,600,0.8,0,28.5,0
2022-06-13-19,25.8,22.2,600,0.9,0,28,0
2022-06-13-20,28.4,22.2,600,0.9,0,27.8,0
2022-06-13-21,96.4,22.2,600,0.7,0,27.5,0
2022-06-13-22,107.5,22.2,600,0.6,0,27,0
2022-06-13-23,193.8,22.2,600,0.7,0,26.8,0
2022-06-14-00,411.1,22.2,599,0.5,0,26.5,0
2022-06-14-01,407.9,22.2,599,1,0,26.2,0
2022-06-14-02,407.9,22.2,599,1,0,26.3,0
2022-06-14-03,407.8,22.2,599,1.4,0,26.5,0
2022-06-14-04,407.9,22.2,599,0.6,0,26.2,0
2022-06-14-05,407.9,22.2,599,1.2,0,26.8,0
2022-06-14-06,407.9,22.2,599,1,0.4,27.6,0
2022-06-14-07,407.9,22.2,599,1.4,1,28.4,0
2022-06-14-08,208.4,22.2,599,1.7,1,30.8,0
2022-06-14-09,135.1,22.2,599,2.5,1,31.9,0
2022-06-14-10,237.1,22.2,599,2.2,1,31.6,0
2022-06-14-11,237.1,22.2,599,2.7,1,32.8,0
2022-06-14-12,220.1,22.2,599,3.4,1,33.6,0
2022-06-14-13,120.1,22.2,599,4,0.8,32.7,0
2022-06-14-14,80.1,22.2,599,3.2,0.9,32.3,0
2022-06-14-15,80.1,22.2,599,3.4,1,31.7,0
2022-06-14-16,82.8,22.2,599,4,1,31.4,0
2022-06-14-17,80.1,22.2,599,2.3,0.7,30.4,0
2022-06-14-18,80.1,22.2,599,1.4,0,28.8,0
2022-06-14-19,80.1,22.2,599,1.4,0,28.1,0
2022-06-14-20,80.1,22.2,599,0.5,0,27.5,0
2022-06-14-21,142.7,22.2,599,0,0,27.1,0
2022-06-14-22,348.9,22.2,599,0.6,0,26.9,0
2022-06-14-23,193.4,22.2,599,0.5,0,26.9,0
2022-06-15-00,301.8,22.2,599,0.7,0,26.5,0
2022-06-15-01,296.8,22.2,599,0.9,0,26.2,0
2022-06-15-02,407.9,22.2,599,0.8,0,26.3,0
2022-06-15-03,407.9,22.2,599,0.7,0,26.2,0
2022-06-15-04,407.8,22.2,599,0.6,0,26.2,0
2022-06-15-05,407.9,22.2,599,1.1,0,26.7,0
2022-06-15-06,407.8,22.2,599,0.6,0.5,27.1,0
2022-06-15-07,407.8,22.2,599,0.6,1,28.1,0
2022-06-15-08,257.9,22.2,599,1.1,1,28.7,0
2022-06-15-09,259.9,22.2,599,1.2,1,30.2,0
2022-06-15-10,146.9,22.2,599,0.5,1,30.7,0
2022-06-15-11,40.8,22.2,599,1.9,1,31.5,0
2022-06-15-12,228.5,22.2,599,3.1,1,31.5,0
2022-06-15-13,123.6,22.2,599,3.3,1,30.7,0
2022-06-15-14,10.8,22.2,599,2.9,1,30.8,0
2022-06-15-15,10.8,22.2,599,3,1,29.9,0
2022-06-15-16,10.8,22.2,599,2.4,1,28.4,0
2022-06-15-17,10.8,22.2,599,1.3,0.8,27.7,0
2022-06-15-18,40.8,22.2,599,0.3,0,27,0
2022-06-15-19,10.8,22.2,599,0,0,26.9,0
2022-06-15-20,41,22.2,599,1,0,26.9,0
2022-06-15-21,123.6,22.2,599,0.3,0,26.4,0
2022-06-15-22,243.5,22.2,599,0.9,0,26.1,0
2022-06-15-23,311.9,22.2,599,0,0,26.3,0
2022-06-16-00,296.9,22.2,599,0.5,0,25.6,0
2022-06-16-01,296.8,22.2,599,0.5,0,26,0
2022-06-16-02,296.8,22.2,599,0.4,0,25.9,0
2022-06-16-03,311.8,22.2,599,0.6,0,25.9,0
2022-06-16-04,479.9,22.2,599,0,0,25.9,0
2022-06-16-05,359.9,22.2,599,0.5,0,26.4,0
2022-06-16-06,359.9,22.2,599,0.7,0.8,27.7,0
2022-06-16-07,359.8,22.2,599,1.8,1,25,0
2022-06-16-08,284.9,22.2,599,0.4,1,28.3,0
2022-06-16-09,291.5,22.2,599,0.9,1,31.1,0
2022-06-16-10,286.8,22.2,599,1.6,1,31.9,0
2022-06-16-11,181.8,22.2,599,3.2,1,31,0
2022-06-16-12,281.9,22.2,599,2.5,1,30.1,0
2022-06-16-13,26.9,22.2,599,3,1,30.1,0
2022-06-16-14,80,22.2,599,2.4,1,31,0
2022-06-16-15,10.8,22.2,599,2,1,31,0
2022-06-16-16,10.8,22.2,599,2.3,1,29.5,0
2022-06-16-17,10.8,22.2,599,1.3,0.1,29,0
2022-06-16-18,80.1,22.2,599,0.7,0,28.3,0
2022-06-16-19,25.8,22.2,599,0.4,0,28,0
2022-06-16-20,25.8,22.2,599,0.6,0,27.9,0
2022-06-16-21,123.6,22.2,599,0,0,27.4,0
2022-06-16-22,223.9,22.2,599,0,0,27,0
2022-06-16-23,191.8,22.2,599,0.4,0,27.2,0
2022-06-17-00,301.8,22.2,599,0.6,0,26.8,0
2022-06-17-01,303.9,22.2,599,0.5,0,26.6,0
2022-06-17-02,300.2,22.2,599,0.7,0,26.7,0
2022-06-17-03,311.9,22.2,599,0.9,0,26.4,0
2022-06-17-04,296.9,22.2,599,0.4,0,26.5,0
2022-06-17-05,416.9,22.2,599,0.7,0,26.8,0
2022-06-17-06,298.2,22.2,599,1.5,0.6,28.3,0
2022-06-17-07,416.9,22.2,599,1.7,1,29.8,0
2022-06-17-08,211.9,22.2,599,2.4,1,31.3,0
2022-06-17-09,176.9,22.2,599,2.3,1,31.4,0
2022-06-17-10,158,22.2,599,3,1,31.7,0
2022-06-17-11,123.6,22.2,599,2.7,1,31.4,0
2022-06-17-12,343.6,22.2,599,3.2,1,30.9,0
2022-06-17-13,123.6,22.2,599,3.2,1,31.2,0
2022-06-17-14,119.9,22.2,599,3.5,1,31.9,0
2022-06-17-15,119.9,22.2,599,2.6,1,32.4,0
2022-06-17-16,56.9,22.2,599,2.4,1,30.7,0
2022-06-17-17,56.9,22.2,599,1.2,0.5,29.5,0
2022-06-17-18,80.1,22.2,599,0.5,0,28.4,0
2022-06-17-19,86.9,22.2,599,0.3,0,28,0
2022-06-17-20,71,22.2,599,0.6,0,27.6,0
2022-06-17-21,161.1,22.2,599,0.5,0,27.3,0
2022-06-17-22,194.9,22.2,599,0.4,0,26.5,0
2022-06-17-23,188.5,22.2,599,0.8,0,25.7,0
2022-06-18-00,80,22.2,599,0,0,25.4,0
2022-06-18-01,83.5,22.2,599,0,0,25.2,0
2022-06-18-02,203.5,22.2,599,0.6,0,25.3,0
2022-06-18-03,276.8,22.2,599,0.6,0,24.9,0
2022-06-18-04,271.8,22.2,599,0.6,0,24.5,0
2022-06-18-05,271.8,22.2,599,0.4,0,25.2,0
2022-06-18-06,271.8,22.2,599,0.9,1,28,0
2022-06-18-07,431.9,22.2,599,1.4,1,28.6,0
2022-06-18-08,391.9,22.2,599,1.9,1,30.2,0
2022-06-18-09,256.8,22.2,599,2.2,1,31.7,0
2022-06-18-10,256.9,22.2,599,2.3,1,32.1,0
2022-06-18-11,136.8,22.2,599,3.1,1,31.8,0
2022-06-18-12,178.4,22.2,599,3.2,1,32.2,0
2022-06-18-13,188.6,22.2,599,3,1,33.4,0
2022-06-18-14,146.6,22.2,599,4,1,33.5,0
2022-06-18-15,203.5,22.2,599,2.4,1,32.9,0
2022-06-18-16,203.5,22.2,599,2.8,1,32.3,0
2022-06-18-17,88.4,22.2,599,2,0.4,30.7,0
2022-06-18-18,84.2,22.2,599,2,0,29.4,0
2022-06-18-19,40.8,22.2,599,0.7,0,28.5,0
2022-06-18-20,40.8,22.2,599,0.7,0,27.8,0
2022-06-18-21,40.8,22.2,599,0.4,0,27.7,0
2022-06-18-22,10.8,22.2,599,0.7,0,27.3,0
2022-06-18-23,83.6,22.2,599,0.6,0,26.8,0
2022-06-19-00,80,22.2,599,0.6,0,26.4,0
2022-06-19-01,93.9,22.2,599,0.8,0,26.5,0
2022-06-19-02,180.9,22.2,599,1,0,26.5,0
2022-06-19-03,261.8,22.2,599,0.6,0,26.1,0
2022-06-19-04,261.8,22.2,599,0.3,0,25.3,0
2022-06-19-05,271.8,22.2,599,0,0,25.6,0
2022-06-19-06,280.5,22.2,599,0.7,0.8,28.3,0
2022-06-19-07,320,22.2,599,1.4,1,30.1,0
2022-06-19-08,379.3,22.2,599,2,1,30.8,0
2022-06-19-09,487.8,22.2,599,1.8,1,32,0
2022-06-19-10,367.9,22.2,599,2.4,1,32.9,0
2022-06-19-11,271.9,22.2,599,2.6,1,33.4,0
2022-06-19-12,271.9,22.2,599,2.9,1,33.8,0
2022-06-19-13,256.9,22.2,599,3.6,1,33.3,0
2022-06-19-14,256.8,22.2,599,3.8,1,33.1,0
2022-06-19-15,261.9,22.2,599,4,1,32.5,0
2022-06-19-16,156.8,22.2,599,2.8,1,32,0
2022-06-19-17,156.8,22.2,599,2,0.5,30.7,0
2022-06-19-18,80.1,22.2,599,0.7,0,29.5,0
2022-06-19-19,80.1,22.2,599,0.5,0,27.4,0
2022-06-19-20,80.1,22.2,599,0.6,0,28.2,0
2022-06-19-21,80.1,22.2,599,0.6,0,27.8,0
2022-06-19-22,80.1,22.2,599,0.7,0,27.5,0
2022-06-19-23,156.8,22.2,599,0.5,0,27.1,0
2022-06-20-00,376.8,22.2,599,0.6,0,27,0
2022-06-20-01,391.8,22.2,599,0.8,0,26.9,0
2022-06-20-02,271.8,22.2,599,0.4,0,26.3,0
2022-06-20-03,367.8,22.2,599,0.3,0,26.4,0
2022-06-20-04,367.8,22.2,599,0.9,0,26.1,0
2022-06-20-05,367.8,22.2,599,0.5,0,26.5,0
2022-06-20-06,367.8,22.2,599,1.7,0.7,28.4,0
2022-06-20-07,271.8,22.2,599,1.5,1,29.8,0
2022-06-20-08,198.9,22.2,599,2,1,31.3,0
2022-06-20-09,183.9,22.2,599,2.9,1,32.2,0
2022-06-20-10,183.9,22.2,599,2.8,1,33,0
2022-06-20-11,78.9,22.2,599,3.2,1,33.7,0
2022-06-20-12,178.8,22.2,599,3.4,1,34.5,0
2022-06-20-13,104.3,22.2,599,4.2,1,33.9,0
2022-06-20-14,10.8,22.2,599,3.6,1,33.7,0
2022-06-20-15,10.8,22.2,599,4.5,1,32.3,0
2022-06-20-16,10.8,22.2,599,3.5,1,31.9,0
2022-06-20-17,10.8,22.2,599,3,0.2,30.8,0
2022-06-20-18,80,22.2,599,1.3,0,29.5,0
2022-06-20-19,45,22.2,599,0.6,0,28.7,0
2022-06-20-20,10.8,22.2,599,0.9,0,28.4,0
2022-06-20-21,10.8,22.2,599,0.7,0,28.1,0
2022-06-20-22,10.8,22.2,599,0.3,0,28,0
2022-06-20-23,183.8,22.2,599,0.6,0,27.5,0
2022-06-21-00,249.3,22.2,599,0.6,0,27.1,0
2022-06-21-01,431.1,22.2,599,0.6,0,26.8,0
2022-06-21-02,527.9,22.2,599,0.5,0,26.4,0
2022-06-21-03,527.9,22.2,599,0.4,0,26.2,0
2022-06-21-04,527.9,22.2,599,0.6,0,26.2,0
2022-06-21-05,527.9,22.2,599,0,0,26.7,0
2022-06-21-06,527.9,22.2,599,1.2,0.2,28.8,0
2022-06-21-07,528,22.2,599,2.1,0.6,30.7,0
2022-06-21-08,527.9,22.2,599,1.7,1,30.5,0
2022-06-21-09,334.5,22.2,599,1.7,1,32.1,0
2022-06-21-10,454.9,22.2,599,2.8,1,31.5,0
2022-06-21-11,251.8,22.2,599,3.8,1,32.2,0
2022-06-21-12,449.9,22.2,599,4,1,33.4,0
2022-06-21-13,129.5,22.2,599,3.9,1,33.2,0
2022-06-21-14,177.8,22.2,599,3.5,1,32.8,0
2022-06-21-15,177.8,22.2,599,1,1,31.2,0
2022-06-21-16,95.8,22.2,599,0.6,1,30.1,0
2022-06-21-17,80,22.2,599,0.6,0.1,28.5,0
2022-06-21-18,80,22.2,599,0.6,0,27.6,0
2022-06-21-19,96.4,22.2,599,0.4,0,27.9,0
2022-06-21-20,86.3,22.2,599,0.8,0,27.7,0
2022-06-21-21,454.9,22.2,599,0.5,0,27.4,0
2022-06-21-22,329.9,22.2,599,0.8,0,27.2,0
2022-06-21-23,527.9,22.2,599,0.4,0,26.9,0
2022-06-22-00,179.6,22.2,599,0.4,0,26,0
2022-06-22-01,359.8,22.2,599,0,0,26.1,0
2022-06-22-02,259.8,22.2,599,0.8,0,25.6,0
2022-06-22-03,407.8,22.2,599,0,0,25.9,0
2022-06-22-04,407.8,22.2,599,0,0,25.4,0
2022-06-22-05,407.8,22.2,599,0.3,0,25.4,0
2022-06-22-06,407.9,22.2,599,0.5,0.9,27.7,0
2022-06-22-07,407.8,22.2,599,1,1,30,0
2022-06-22-08,329.8,22.2,599,1.1,1,31.4,0
2022-06-22-09,220.9,22.2,599,2,1,32.7,0
2022-06-22-10,161.9,22.2,599,2.2,1,32.9,0
2022-06-22-11,181.8,22.2,599,3.3,1,33.1,0
2022-06-22-12,281.9,22.2,599,3.7,1,32.7,0
2022-06-22-13,56.9,22.2,599,4,1,32.9,0
2022-06-22-14,15,22.2,599,4.3,1,33.5,0
2022-06-22-15,104.9,22.2,599,2.4,1,31.3,0
2022-06-22-16,13.5,22.2,599,1.3,1,30.6,0
2022-06-22-17,56.8,22.2,599,1.2,1,29.2,0
2022-06-22-18,13.5,22.2,599,0.7,0.3,26.5,0
2022-06-22-19,13.5,22.2,599,0,0,26.7,0
2022-06-22-20,13.5,22.2,599,1.2,0,26.1,0
2022-06-22-21,13.5,22.2,599,1,0,27.2,0
2022-06-22-22,301.9,22.2,599,0.3,0,26,0
2022-06-22-23,301.8,22.2,599,0.5,0,26.3,0
2022-06-23-00,94.8,22.2,599,0.5,0,25.6,0
2022-06-23-01,247.9,22.2,599,0.4,0,26.1,0
2022-06-23-02,367.8,22.2,599,0,0,25.3,0
2022-06-23-03,487.9,22.2,599,0.9,0,25.3,0
2022-06-23-04,487.9,22.2,599,0,0,25.8,0
2022-06-23-05,487.9,22.2,599,0.3,0.1,26.5,0
2022-06-23-06,487.9,22.2,599,1.1,1,29.1,0
2022-06-23-07,486.5,22.2,599,1.8,1,30.3,0
2022-06-23-08,339.8,22.2,599,2.2,1,32.1,0
2022-06-23-09,141.9,22.2,599,1.5,1,33.5,0
2022-06-23-10,261.8,22.2,599,2.1,1,34.2,0
2022-06-23-11,16.8,22.2,599,3.8,1,33.7,0
2022-06-23-12,241.8,22.2,599,4.2,1,33.8,0
2022-06-23-13,121.9,22.2,599,4.4,1,33,0
2022-06-23-14,13.5,22.2,599,4.4,1,32.8,0
2022-06-23-15,80,22.2,599,3.2,1,31.1,0
2022-06-23-16,103.7,22.2,599,2,1,30.4,0
2022-06-23-17,16.8,22.2,599,2.2,0.8,26.7,0
2022-06-23-18,15,22.2,599,1.4,0,26.6,0
2022-06-23-19,80,22.2,599,0.6,0,26.9,0
2022-06-23-20,15,22.2,599,0.8,0,27,0
2022-06-23-21,16.8,22.2,599,0,0,26.3,0
2022-06-23-22,16.8,22.2,599,0.6,0,26.1,0
2022-06-23-23,304.1,22.2,599,0.3,0,26.5,0
2022-06-24-00,234.8,22.2,599,0.7,0,26.8,0
2022-06-24-01,407.8,22.2,599,0.7,0,26.8,0
2022-06-24-02,527.9,22.2,599,0.5,0,26.5,0
2022-06-24-03,527.9,22.2,599,1.1,0,26.3,0
2022-06-24-04,527.9,22.2,599,0.5,0,25.6,0
2022-06-24-05,528,22.2,599,0.4,0,26.3,0
2022-06-24-06,527.9,22.2,599,0,0.9,28.7,0
2022-06-24-07,527.9,22.2,599,0.8,1,30.2,0
2022-06-24-08,404.6,22.2,599,1.2,1,31.7,0
2022-06-24-09,452.8,22.2,599,2.9,1,32,0
2022-06-24-10,449.9,22.2,599,2.5,1,33.8,0
2022-06-24-11,454.9,22.2,599,3.1,1,33.1,0
2022-06-24-12,449.9,22.2,599,3.7,1,33.6,0
2022-06-24-13,262.8,22.2,599,4.7,1,33.6,0
2022-06-24-14,80,22.2,599,3.8,1,30.5,0
2022-06-24-15,80,22.2,599,1.1,1,27.5,0
2022-06-24-16,80,22.2,599,1.2,0.8,24,0
2022-06-24-17,18.2,22.2,599,0.9,0,24.3,0
2022-06-24-18,80,22.2,599,0.3,0,24.4,0
2022-06-24-19,80,22.2,599,0.4,0,24.7,0
2022-06-24-20,80,22.2,599,0,0,24.4,0
2022-06-24-21,80,22.2,599,0,0,24.7,0
2022-06-24-22,108.3,22.2,599,0.5,0,24.9,0
2022-06-24-23,44,22.2,599,0,0,24.8,0
2022-06-26-00,119.8,22.2,599,0.3,0,24.5,0
2022-06-26-01,219.9,22.2,599,0.3,0,24.5,0
2022-06-26-02,372.8,22.2,599,0,0,24.1,0
2022-06-26-03,367.8,22.2,599,0,0,23.9,0
2022-06-26-04,412.9,22.2,599,0,0,23.6,0
2022-06-26-05,367.9,22.2,599,0,0.1,24.3,0
2022-06-26-06,367.9,22.2,599,0.3,1,26.8,0
2022-06-26-07,367.9,22.2,599,1,1,28.9,0
2022-06-26-08,367.9,22.2,599,0.6,1,30.4,0
2022-06-26-09,367.9,22.2,599,0.9,1,31.1,0
2022-06-26-10,319.8,22.2,599,1.1,1,32,0
2022-06-26-11,319.9,22.2,599,1.3,1,32.5,0
2022-06-26-12,319.9,22.2,599,2.7,1,32.9,0
2022-06-26-13,319.9,22.2,599,2.9,1,32.8,0
2022-06-26-14,319.9,22.2,599,3.5,1,32.4,0
2022-06-26-15,199.9,22.2,599,3.5,1,32,0
2022-06-26-16,119.9,22.2,599,3,1,30.7,0
2022-06-26-17,171.8,22.2,599,2.4,1,30.6,0
2022-06-26-18,80.1,22.2,599,1.5,0.1,29.5,0
2022-06-26-19,80.1,22.2,599,0.7,0,29.1,0
2022-06-26-20,80.1,22.2,599,0.9,0,28.5,0
2022-06-26-21,80.1,22.2,599,0.6,0,26.8,0
2022-06-26-22,80.1,22.2,599,0,0,26.6,0
2022-06-26-23,196.8,22.2,599,0.7,0,26.4,0
2022-06-27-00,205.8,22.2,599,0.4,0,26.4,0
2022-06-27-01,287.4,22.2,599,0,0,25.5,0
2022-06-27-02,367.8,22.2,599,0.8,0,25.6,0
2022-06-27-03,447.8,22.2,599,0.3,0,26,0
2022-06-27-04,447.8,22.2,599,0,0,25.5,0
2022-06-27-05,527.9,22.2,599,0,0,26.4,0
2022-06-27-06,487.9,22.2,599,0,0.8,28,0
2022-06-27-07,407.8,22.2,599,0.4,1,29.9,0
2022-06-27-08,241.9,22.2,599,1.1,1,31.1,0
2022-06-27-09,241.9,22.2,599,1.6,1,32.1,0
2022-06-27-10,318,21.2,599,2.8,1,32.1,0
2022-06-27-11,170.8,21.2,599,3.7,1,32.4,0
2022-06-27-12,289.9,22.2,599,3.3,1,32.5,0
2022-06-27-13,64.8,22.2,599,3.7,1,32.2,0
2022-06-27-14,15,22.2,599,4.3,1,31.9,0
2022-06-27-15,15,22.2,599,3.7,1,31.9,0
2022-06-27-16,15,22.2,599,4,1,30.9,0
2022-06-27-17,15,22.2,599,3.2,1,30,0
2022-06-27-18,13.5,22.2,599,2.3,0.1,28.9,0
2022-06-27-19,15,22.2,599,1.3,0,28.3,0
2022-06-27-20,15,22.2,599,1,0,28.1,0
2022-06-27-21,16.8,22.2,599,0.3,0,27.9,0
2022-06-27-22,16.8,22.2,599,0,0,26.9,0
2022-06-27-23,189.8,22.2,599,0.5,0,26.6,0
2022-06-28-00,16.8,22.2,599,0,0,26.7,0
2022-06-28-01,119.8,22.2,599,0,0,26.2,0
2022-06-28-02,319.8,22.2,599,0.4,0,26.1,0
2022-06-28-03,367.8,22.2,599,0.3,0,25.9,0
2022-06-28-04,367.8,22.2,599,0,0,25.5,0
2022-06-28-05,367.8,22.2,599,0.3,0,26.3,0
2022-06-28-06,367.9,22.2,599,0.4,0.8,28,0
2022-06-28-07,367.8,22.2,599,1,1,29.9,0
2022-06-28-08,271.8,22.2,599,2.6,1,30.4,0
2022-06-28-09,171.9,22.2,599,3.3,1,31.3,0
2022-06-28-10,213.8,22.2,599,4.3,1,31.4,0
2022-06-28-11,93.9,22.2,599,4,1,32.4,0
2022-06-28-12,193.8,22.2,599,4.2,1,32.7,0
2022-06-28-13,16.8,22.2,599,4.3,1,32.5,0
2022-06-28-14,15,22.2,599,5.2,1,32.2,0
2022-06-28-15,80,22.2,599,4.4,0.9,32.4,0
2022-06-28-16,80,22.2,599,4.3,0,31.2,0
2022-06-28-17,16.8,22.2,599,4.3,0,29.8,0
2022-06-28-18,15,22.2,599,1.5,0,29.2,0
2022-06-28-19,16.1,22.2,599,1,0,28.8,0
2022-06-28-20,80,22.2,599,1.5,0,27.5,0
2022-06-28-21,16.8,22.2,599,0,0,27.5,0
2022-06-28-22,16.8,22.2,599,0,0,27.1,0
2022-06-28-23,20.4,22.2,599,0.9,0,27.3,0
2022-06-29-00,147.1,22.2,599,0.4,0,26.9,0
2022-06-29-01,119.9,22.2,599,0.7,0,26.6,0
2022-06-29-02,319.8,22.2,599,1.2,0,26.6,0
2022-06-29-03,319.8,22.2,599,0,0,26,0
2022-06-29-04,367.8,22.2,599,0.5,0,26.6,0
2022-06-29-05,367.9,22.2,599,1.1,0,26.8,0
2022-06-29-06,367.8,22.2,599,1.1,0.7,27.8,0
2022-06-29-07,367.8,22.2,599,0.3,1,29.3,0
2022-06-29-08,171.9,22.2,599,1.5,1,30.1,0
2022-06-29-09,80,17.2,590,1.6,1,31.2,0
2022-06-29-10,98.8,17.2,590,3.4,1,31.4,0
2022-06-29-11,10.8,17.2,590,4.1,1,31.9,0
2022-06-29-12,78.9,17.2,590,5,0.4,32,0
2022-06-29-13,7.8,17.2,590,5.4,0,31.1,0
2022-06-29-14,80,17.2,590,4.4,0,31,0
2022-06-29-15,18,17.2,596,2.9,0,25.9,0
2022-06-29-16,15,22.2,599,0.8,0,25.1,0
2022-06-29-17,18,22.2,599,0.3,0,24.7,0
2022-06-29-18,80,22.2,599,0.8,0,24.6,0
2022-06-29-19,15,22.2,599,0,0,24.8,0
2022-06-29-20,15,22.2,599,0.3,0,25,0
2022-06-29-21,7.8,22.2,599,1.3,0,25.2,0
2022-06-29-22,7.8,22.2,599,0,0,24.3,0
2022-06-29-23,25.8,22.2,599,0,0,24.4,0
2022-06-30-00,80,22.2,599,0.5,0,24.2,0
2022-06-30-01,339.8,22.2,599,1.4,0,24.6,0
2022-06-30-02,314.9,22.2,599,0.9,0,24.3,0
2022-06-30-03,367.8,22.2,599,0,0,23.8,0
2022-06-30-04,487.8,22.2,599,0.5,0,24.1,0
2022-06-30-05,527.9,22.2,599,0.5,0,24.4,0
2022-06-30-06,527.9,22.2,599,0.4,0.7,25.6,0
2022-06-30-07,447.8,22.2,599,1.5,1,28.1,0
2022-06-30-08,199.9,22.2,599,0.6,1,30.1,0
2022-06-30-09,241.8,22.2,599,3.2,1,31.2,0
2022-06-30-10,121.8,22.2,599,2.1,1,31.3,0
